date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:14:01	22927/22927	---MCZ	200	added ('OK')	text/html	etag:%221488974930916|#public|0|en|||0|945783756|148315216%22	https://sites.google.com/site/wastalinux/home/ubuntumigration	.wasta-linux-website/sites.google.com/site/wastalinux/home/ubuntumigration.html	(from https://sites.google.com/site/wastalinux/)
15:14:01	22459/22459	U--MCZ	200	updated ('OK')	text/html	etag:%221488974930916|#public|0|en|||0|945783756|148315216%22	https://sites.google.com/site/wastalinux/home/download	.wasta-linux-website/sites.google.com/site/wastalinux/home/download.html	(from https://sites.google.com/site/wastalinux/)
15:14:09	22864/22864	U--MCZ	200	updated ('OK')	text/html	etag:%221488974930916|#public|0|en|||0|945783756|148315216%22	https://sites.google.com/site/wastalinux/home/customizing	.wasta-linux-website/sites.google.com/site/wastalinux/home/customizing.html	(from https://sites.google.com/site/wastalinux/)
15:14:10	18860/18860	U--MCZ	200	updated ('OK')	text/html	etag:%221488974930916|#public|0|en|||0|945783756|148315216%22	https://sites.google.com/site/wastalinux/wasta-applications	.wasta-linux-website/sites.google.com/site/wastalinux/wasta-applications.html	(from https://sites.google.com/site/wastalinux/)
15:14:10	21829/21829	U--MCZ	200	updated ('OK')	text/html	etag:%221488974930916|#public|0|en|||0|945783756|148315216%22	https://sites.google.com/site/wastalinux/wasta-applications/wasta-menus	.wasta-linux-website/sites.google.com/site/wastalinux/wasta-applications/wasta-menus.html	(from https://sites.google.com/site/wastalinux/)
15:14:10	23734/23734	U--MCZ	200	updated ('OK')	text/html	etag:%221488974930916|#public|0|en|||0|945783756|148315216%22	https://sites.google.com/site/wastalinux/wasta-applications/wasta-backup	.wasta-linux-website/sites.google.com/site/wastalinux/wasta-applications/wasta-backup.html	(from https://sites.google.com/site/wastalinux/)
15:14:11	562/562	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2008%20Mar%202017%2012:14:10%20GMT	https://sites.google.com/site/wastalinux/home/wasta-linux-16-04-800.png?attredirects=0	.wasta-linux-website/sites.google.com/site/wastalinux/home/wasta-linux-16-04-800.126fb5.delayed	(from https://sites.google.com/site/wastalinux/)
15:14:11	29021/29021	U--MCZ	200	updated ('OK')	text/html	etag:%221488974930916|#public|0|en|||0|945783756|148315216%22	https://sites.google.com/site/wastalinux/wasta-applications/wasta-offline	.wasta-linux-website/sites.google.com/site/wastalinux/wasta-applications/wasta-offline.html	(from https://sites.google.com/site/wastalinux/)
15:14:11	21633/21633	U--MCZ	200	updated ('OK')	text/html	etag:%221488974930916|#public|0|en|||0|945783756|148315216%22	https://sites.google.com/site/wastalinux/wasta-applications/wasta-resources	.wasta-linux-website/sites.google.com/site/wastalinux/wasta-applications/wasta-resources.html	(from https://sites.google.com/site/wastalinux/)
15:14:12	46786/46786	U--MCZ	200	updated ('OK')	text/html	etag:%221488974930916|#public|0|en|||0|945783756|148315216%22	https://sites.google.com/site/wastalinux/why-linux	.wasta-linux-website/sites.google.com/site/wastalinux/why-linux.html	(from https://sites.google.com/site/wastalinux/)
15:14:12	145/145	---MCZ	400	error ('Bad%20Request')	text/html	date:Wed,%2008%20Mar%202017%2012:14:12%20GMT	https://sites.google.com/site/wastalinux/_/tz	.wasta-linux-website/sites.google.com/site/wastalinux/_/tz.15.delayed	(from https://sites.google.com/site/wastalinux/)
15:14:12	12174/12174	U--MCZ	200	updated ('OK')	text/html	etag:%221488974930916|#public|0|en|||0|945783756|148315216%22	https://sites.google.com/site/wastalinux/system/app/pages/reportAbuse	.wasta-linux-website/sites.google.com/site/wastalinux/system/app/pages/reportAbuse.html	(from https://sites.google.com/site/wastalinux/)
15:14:13	293423/293423	U--M--	200	updated ('OK')	image/png	date:Wed,%2008%20Mar%202017%2012:14:12%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1462110490971/home/wasta-linux-16-04-800.png	.wasta-linux-website/sites.google.com/site/wastalinux/_/rsrc/1462110490971/home/wasta-linux-16-04-800.png	(from https://sites.google.com/site/wastalinux/)
15:14:13	13113/13113	---M--	200	added ('OK')	image/gif	date:Wed,%2008%20Mar%202017%2012:14:13%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1487840284000/system/app/images/toolbar-check.gif	.wasta-linux-website/sites.google.com/site/wastalinux/_/rsrc/1487840284000/system/app/images/toolbar-check.gif	(from https://sites.google.com/site/wastalinux/_/rsrc/1487840284000/system/app/css/editor.css)
15:14:14	259/259	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202017%2012:14:14%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1487840284000/system/app/images/icon-help-kennedy.png	.wasta-linux-website/sites.google.com/site/wastalinux/_/rsrc/1487840284000/system/app/images/icon-help-kennedy.png	(from https://sites.google.com/site/wastalinux/_/rsrc/1487840284000/system/app/css/editor.css)
15:14:15	397/397	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2012:14:15%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1472855324710/config/website-background.jpg.1416391307282.jpg	.wasta-linux-website/sites.google.com/site/wastalinux/_/rsrc/1472855324710/config/website-background.jpg.1416391307282.jpg	(from https://sites.google.com/site/wastalinux/_/rsrc/1487840284000/system/app/css/overlay.css?cb=ski28a1100px%25150goog-ws-leftnone30middlestandard)
15:14:16	3827/3827	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202017%2012:14:16%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1487840284000/system/app/images/camelot.png	.wasta-linux-website/sites.google.com/site/wastalinux/_/rsrc/1487840284000/system/app/images/camelot.png	(from https://sites.google.com/site/wastalinux/_/rsrc/1487840284000/system/app/css/camelot/allthemes-view.css)
15:14:19	20412/20412	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202017%2012:14:17%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1462841141152/home/ubuntumigration/ubu-2-wasta.png	.wasta-linux-website/sites.google.com/site/wastalinux/_/rsrc/1462841141152/home/ubuntumigration/ubu-2-wasta.png	(from https://sites.google.com/site/wastalinux/home/ubuntumigration)
15:14:24	21095/21095	U--MCZ	200	updated ('OK')	text/html	etag:%221488974930916|#public|0|en|||0|945783756|148315216%22	https://sites.google.com/site/wastalinux/home/create-bootable-usb	.wasta-linux-website/sites.google.com/site/wastalinux/home/create-bootable-usb.html	(from https://sites.google.com/site/wastalinux/home/download)
15:14:24	20643/20643	U--MCZ	200	updated ('OK')	text/html	etag:%221488974930916|#public|0|en|||0|945783756|148315216%22	https://sites.google.com/site/wastalinux/home/virtualbox-installation	.wasta-linux-website/sites.google.com/site/wastalinux/home/virtualbox-installation.html	(from https://sites.google.com/site/wastalinux/home/download)
15:14:24	29137/29137	U--MCZ	200	updated ('OK')	text/html	etag:%221488974930916|#public|0|en|||0|945783756|148315216%22	https://sites.google.com/site/wastalinux/home	.wasta-linux-website/sites.google.com/site/wastalinux/home.html	(from https://sites.google.com/site/wastalinux/home/download)
15:14:26	22921/22921	---MCZ	200	added ('OK')	text/html	etag:%221488974930916|#public|0|en|||0|945783756|148315216%22	https://sites.google.com/site/wastalinux/home/customizing/wasta-remastersys	.wasta-linux-website/sites.google.com/site/wastalinux/home/customizing/wasta-remastersys.html	(from https://sites.google.com/site/wastalinux/home/customizing)
15:14:26	33069/33069	U--MCZ	200	updated ('OK')	text/html	etag:%221488974930916|#public|0|en|||0|945783756|148315216%22	https://sites.google.com/site/wastalinux/home/customizing/maintain-package	.wasta-linux-website/sites.google.com/site/wastalinux/home/customizing/maintain-package.html	(from https://sites.google.com/site/wastalinux/home/customizing)
15:14:27	10715/10715	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202017%2012:14:27%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1472855338994/wasta-applications/wasta-backup/wasta-backup-128.png	.wasta-linux-website/sites.google.com/site/wastalinux/_/rsrc/1472855338994/wasta-applications/wasta-backup/wasta-backup-128.png	(from https://sites.google.com/site/wastalinux/wasta-applications/wasta-backup)
15:14:28	636/636	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2008%20Mar%202017%2012:14:28%20GMT	https://sites.google.com/site/wastalinux/wasta-applications/wasta-backup/wasta-backup-16-04-700.png?attredirects=0	.wasta-linux-website/sites.google.com/site/wastalinux/wasta-applications/wasta-backup/wasta-backup-16-04-700.216fb5.delayed	(from https://sites.google.com/site/wastalinux/wasta-applications/wasta-backup)
15:14:29	598/598	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2008%20Mar%202017%2012:14:29%20GMT	https://sites.google.com/site/wastalinux/wasta-applications/wasta-menus/wasta-menus-1.png?attredirects=0	.wasta-linux-website/sites.google.com/site/wastalinux/wasta-applications/wasta-menus/wasta-menus-1.246fb5.delayed	(from https://sites.google.com/site/wastalinux/wasta-applications/wasta-menus)
15:14:30	9710/9710	U--M--	200	updated ('OK')	image/png	date:Wed,%2008%20Mar%202017%2012:14:29%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1462107701763/wasta-applications/wasta-menus/wasta-menus-128.png	.wasta-linux-website/sites.google.com/site/wastalinux/_/rsrc/1462107701763/wasta-applications/wasta-menus/wasta-menus-128.png	(from https://sites.google.com/site/wastalinux/wasta-applications/wasta-menus)
15:14:30	49600/49600	U--M--	200	updated ('OK')	image/png	date:Wed,%2008%20Mar%202017%2012:14:29%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1461069051795/wasta-applications/wasta-backup/wasta-backup-16-04-700.png	.wasta-linux-website/sites.google.com/site/wastalinux/_/rsrc/1461069051795/wasta-applications/wasta-backup/wasta-backup-16-04-700.png	(from https://sites.google.com/site/wastalinux/wasta-applications/wasta-backup)
15:14:31	597/597	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2008%20Mar%202017%2012:14:30%20GMT	https://sites.google.com/site/wastalinux/wasta-applications/wasta-menus/wasta-menus2.png?attredirects=0	.wasta-linux-website/sites.google.com/site/wastalinux/wasta-applications/wasta-menus/wasta-menus2.266fb5.delayed	(from https://sites.google.com/site/wastalinux/wasta-applications/wasta-menus)
15:14:31	93780/93780	U--M--	200	updated ('OK')	image/png	date:Wed,%2008%20Mar%202017%2012:14:30%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1462107167558/wasta-applications/wasta-menus/wasta-menus-1.png?height=356&width=400	.wasta-linux-website/sites.google.com/site/wastalinux/_/rsrc/1462107167558/wasta-applications/wasta-menus/wasta-menus-1ce9f.png	(from https://sites.google.com/site/wastalinux/wasta-applications/wasta-menus)
15:14:32	90914/90914	U--M--	200	updated ('OK')	image/png	date:Wed,%2008%20Mar%202017%2012:14:31%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1462107195286/wasta-applications/wasta-menus/wasta-menus2.png?height=400&width=294	.wasta-linux-website/sites.google.com/site/wastalinux/_/rsrc/1462107195286/wasta-applications/wasta-menus/wasta-menus2aa87.png	(from https://sites.google.com/site/wastalinux/wasta-applications/wasta-menus)
15:14:32	11314/11314	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202017%2012:14:31%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1472855338498/wasta-applications/wasta-offline/wasta-offline-128.png	.wasta-linux-website/sites.google.com/site/wastalinux/_/rsrc/1472855338498/wasta-applications/wasta-offline/wasta-offline-128.png	(from https://sites.google.com/site/wastalinux/wasta-applications/wasta-offline)
15:14:32	640/640	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2008%20Mar%202017%2012:14:32%20GMT	https://sites.google.com/site/wastalinux/wasta-applications/wasta-offline/wasta-offline-setup-16-04.png?attredirects=0	.wasta-linux-website/sites.google.com/site/wastalinux/wasta-applications/wasta-offline/wasta-offline-setup-16-04.296fb5.delayed	(from https://sites.google.com/site/wastalinux/wasta-applications/wasta-offline)
15:14:33	634/634	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2008%20Mar%202017%2012:14:33%20GMT	https://sites.google.com/site/wastalinux/wasta-applications/wasta-offline/wasta-offline-16-04.png?attredirects=0	.wasta-linux-website/sites.google.com/site/wastalinux/wasta-applications/wasta-offline/wasta-offline-16-04.2b6fb5.delayed	(from https://sites.google.com/site/wastalinux/wasta-applications/wasta-offline)
15:14:39	59393/59393	U--M--	200	updated ('OK')	image/png	date:Wed,%2008%20Mar%202017%2012:14:33%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1461070222202/wasta-applications/wasta-offline/wasta-offline-setup-16-04.png?height=265&width=400	.wasta-linux-website/sites.google.com/site/wastalinux/_/rsrc/1461070222202/wasta-applications/wasta-offline/wasta-offline-setup-16-04beb8.png	(from https://sites.google.com/site/wastalinux/wasta-applications/wasta-offline)
15:14:39	640/640	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2008%20Mar%202017%2012:14:39%20GMT	https://sites.google.com/site/wastalinux/wasta-applications/wasta-offline/wasta-offline-ready-16-04.png?attredirects=0	.wasta-linux-website/sites.google.com/site/wastalinux/wasta-applications/wasta-offline/wasta-offline-ready-16-04.2d6fb5.delayed	(from https://sites.google.com/site/wastalinux/wasta-applications/wasta-offline)
15:14:40	68916/68916	U--M--	200	updated ('OK')	image/png	date:Wed,%2008%20Mar%202017%2012:14:39%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1461070033184/wasta-applications/wasta-offline/wasta-offline-16-04.png?height=400&width=354	.wasta-linux-website/sites.google.com/site/wastalinux/_/rsrc/1461070033184/wasta-applications/wasta-offline/wasta-offline-16-0437cb.png	(from https://sites.google.com/site/wastalinux/wasta-applications/wasta-offline)
15:14:40	61309/61309	U--M--	200	updated ('OK')	image/png	date:Wed,%2008%20Mar%202017%2012:14:40%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1461070087656/wasta-applications/wasta-offline/wasta-offline-ready-16-04.png?height=238&width=400	.wasta-linux-website/sites.google.com/site/wastalinux/_/rsrc/1461070087656/wasta-applications/wasta-offline/wasta-offline-ready-16-047739.png	(from https://sites.google.com/site/wastalinux/wasta-applications/wasta-offline)
15:14:41	10759/10759	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202017%2012:14:40%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1472855337346/wasta-applications/wasta-resources/wasta-resources-128.png	.wasta-linux-website/sites.google.com/site/wastalinux/_/rsrc/1472855337346/wasta-applications/wasta-resources/wasta-resources-128.png	(from https://sites.google.com/site/wastalinux/wasta-applications/wasta-resources)
15:14:41	10209/10209	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202017%2012:14:41%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1472855323733/home/wasta-linux-round-128.png	.wasta-linux-website/sites.google.com/site/wastalinux/_/rsrc/1472855323733/home/wasta-linux-round-128.png	(from https://sites.google.com/site/wastalinux/)
15:14:42	12233/12233	---MC-	200	added ('OK')	text/css	date:Wed,%2008%20Mar%202017%2012:14:41%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1487840284000/system/app/css/camelot/dashboard.css	.wasta-linux-website/sites.google.com/site/wastalinux/_/rsrc/1487840284000/system/app/css/camelot/dashboard.css	(from https://sites.google.com/site/wastalinux/system/app/pages/reportAbuse)
15:14:42	22695/22695	U--MCZ	200	updated ('OK')	text/html	etag:%221488974930916|#public|0|en|||0|945783756|148315216%22	https://sites.google.com/site/wastalinux/home/customizing/launchpad-setup	.wasta-linux-website/sites.google.com/site/wastalinux/home/customizing/launchpad-setup.html	(from https://sites.google.com/site/wastalinux/wasta-applications/wasta-resources)
15:14:42	0/-1	---M--	302	error ('')			https://sites.google.com/site/wastalinux/home/wasta-linux-16-04-800.png?attredirects=0	.wasta-linux-website/sites.google.com/site/wastalinux/home/wasta-linux-16-04-800.336fb5.delayed	(from https://sites.google.com/site/wastalinux/home)
15:14:43	1021/1021	---MC-	200	added ('OK')	text/css	date:Wed,%2008%20Mar%202017%2012:14:42%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1487840284000/system/app/css/camelot/error.css	.wasta-linux-website/sites.google.com/site/wastalinux/_/rsrc/1487840284000/system/app/css/camelot/error.css	(from https://sites.google.com/site/wastalinux/system/app/pages/reportAbuse)
15:14:43	530/530	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2008%20Mar%202017%2012:14:43%20GMT	https://sites.google.com/site/wastalinux/home/Rufus-1.jpg?attredirects=0	.wasta-linux-website/sites.google.com/site/wastalinux/home/Rufus-1.346fb5.delayed	(from https://sites.google.com/site/wastalinux/home/create-bootable-usb)
15:14:48	44141/44141	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2012:14:43%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1472855319526/home/Rufus-1.jpg	.wasta-linux-website/sites.google.com/site/wastalinux/_/rsrc/1472855319526/home/Rufus-1.jpg	(from https://sites.google.com/site/wastalinux/home/create-bootable-usb)
15:14:49	530/530	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2008%20Mar%202017%2012:14:49%20GMT	https://sites.google.com/site/wastalinux/home/Rufus-2.jpg?attredirects=0	.wasta-linux-website/sites.google.com/site/wastalinux/home/Rufus-2.366fb5.delayed	(from https://sites.google.com/site/wastalinux/home/create-bootable-usb)
15:14:50	41990/41990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2012:14:50%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1472855319922/home/Rufus-2.jpg	.wasta-linux-website/sites.google.com/site/wastalinux/_/rsrc/1472855319922/home/Rufus-2.jpg	(from https://sites.google.com/site/wastalinux/home/create-bootable-usb)
15:14:51	557/557	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2008%20Mar%202017%2012:14:50%20GMT	https://sites.google.com/site/wastalinux/home/wasta-linux-boot.png?attredirects=0	.wasta-linux-website/sites.google.com/site/wastalinux/home/wasta-linux-boot.386fb5.delayed	(from https://sites.google.com/site/wastalinux/home/create-bootable-usb)
15:14:52	30828/30828	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202017%2012:14:51%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1472855322803/home/wasta-linux-boot.png	.wasta-linux-website/sites.google.com/site/wastalinux/_/rsrc/1472855322803/home/wasta-linux-boot.png	(from https://sites.google.com/site/wastalinux/home/create-bootable-usb)
15:14:52	553/553	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2008%20Mar%202017%2012:14:52%20GMT	https://sites.google.com/site/wastalinux/home/vb3Dsettings.png?attredirects=0	.wasta-linux-website/sites.google.com/site/wastalinux/home/vb3Dsettings.3a6fb5.delayed	(from https://sites.google.com/site/wastalinux/home/virtualbox-installation)
15:14:54	38533/38533	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202017%2012:14:53%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1472855323911/home/vb3Dsettings.png	.wasta-linux-website/sites.google.com/site/wastalinux/_/rsrc/1472855323911/home/vb3Dsettings.png	(from https://sites.google.com/site/wastalinux/home/virtualbox-installation)
15:14:54	593/593	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2008%20Mar%202017%2012:14:54%20GMT	https://sites.google.com/site/wastalinux/home/customizing/maintain-package/ssh11.png?attredirects=0	.wasta-linux-website/sites.google.com/site/wastalinux/home/customizing/maintain-package/ssh11.3d6fb5.delayed	(from https://sites.google.com/site/wastalinux/home/customizing/maintain-package)
15:14:54	23919/23919	U--MCZ	200	updated ('OK')	text/html	etag:%221488974930916|#public|0|en|||0|945783756|148315216%22	https://sites.google.com/site/wastalinux/home/customizing/github-setup	.wasta-linux-website/sites.google.com/site/wastalinux/home/customizing/github-setup.html	(from https://sites.google.com/site/wastalinux/home/customizing/maintain-package)
15:14:55	45219/45219	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202017%2012:14:55%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1472855339482/home/customizing/maintain-package/ssh11.png?height=326&width=400	.wasta-linux-website/sites.google.com/site/wastalinux/_/rsrc/1472855339482/home/customizing/maintain-package/ssh1160ac.png	(from https://sites.google.com/site/wastalinux/home/customizing/maintain-package)
15:14:55	631/631	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2008%20Mar%202017%2012:14:55%20GMT	https://sites.google.com/site/wastalinux/home/customizing/launchpad-setup/ubuntu-keyserver.png?attredirects=0	.wasta-linux-website/sites.google.com/site/wastalinux/home/customizing/launchpad-setup/ubuntu-keyserver.3f6fb5.delayed	(from https://sites.google.com/site/wastalinux/home/customizing/launchpad-setup)
15:14:57	36756/36756	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202017%2012:14:56%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1472855337592/home/customizing/launchpad-setup/ubuntu-keyserver.png	.wasta-linux-website/sites.google.com/site/wastalinux/_/rsrc/1472855337592/home/customizing/launchpad-setup/ubuntu-keyserver.png	(from https://sites.google.com/site/wastalinux/home/customizing/launchpad-setup)
15:14:58	631/631	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2008%20Mar%202017%2012:14:58%20GMT	https://sites.google.com/site/wastalinux/home/customizing/launchpad-setup/LaunchpadSetup-1.png?attredirects=0	.wasta-linux-website/sites.google.com/site/wastalinux/home/customizing/launchpad-setup/LaunchpadSetup-1.416fb5.delayed	(from https://sites.google.com/site/wastalinux/home/customizing/launchpad-setup)
15:14:59	43412/43412	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202017%2012:14:58%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1472855339503/home/customizing/launchpad-setup/LaunchpadSetup-1.png	.wasta-linux-website/sites.google.com/site/wastalinux/_/rsrc/1472855339503/home/customizing/launchpad-setup/LaunchpadSetup-1.png	(from https://sites.google.com/site/wastalinux/home/customizing/launchpad-setup)
15:15:00	631/631	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2008%20Mar%202017%2012:14:59%20GMT	https://sites.google.com/site/wastalinux/home/customizing/launchpad-setup/LaunchpadSetup-2.png?attredirects=0	.wasta-linux-website/sites.google.com/site/wastalinux/home/customizing/launchpad-setup/LaunchpadSetup-2.436fb5.delayed	(from https://sites.google.com/site/wastalinux/home/customizing/launchpad-setup)
15:15:00	45085/45085	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202017%2012:15:00%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1472855338484/home/customizing/launchpad-setup/LaunchpadSetup-2.png	.wasta-linux-website/sites.google.com/site/wastalinux/_/rsrc/1472855338484/home/customizing/launchpad-setup/LaunchpadSetup-2.png	(from https://sites.google.com/site/wastalinux/home/customizing/launchpad-setup)
15:15:01	2432/2432	---M--	200	added ('OK')	image/gif	date:Wed,%2008%20Mar%202017%2012:15:01%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1487840284000/system/app/images/spinner.gif	.wasta-linux-website/sites.google.com/site/wastalinux/_/rsrc/1487840284000/system/app/images/spinner.gif	(from https://sites.google.com/site/wastalinux/_/rsrc/1487840284000/system/app/css/camelot/dashboard.css)
15:15:02	588/588	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2008%20Mar%202017%2012:15:02%20GMT	https://sites.google.com/site/wastalinux/home/customizing/github-setup/ssh1.png?attredirects=0	.wasta-linux-website/sites.google.com/site/wastalinux/home/customizing/github-setup/ssh1.466fb5.delayed	(from https://sites.google.com/site/wastalinux/home/customizing/github-setup)
15:15:03	41125/41125	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202017%2012:15:03%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1472855337308/home/customizing/github-setup/ssh1.png?height=312&width=320	.wasta-linux-website/sites.google.com/site/wastalinux/_/rsrc/1472855337308/home/customizing/github-setup/ssh12352.png	(from https://sites.google.com/site/wastalinux/home/customizing/github-setup)
